INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling(apcc) ../../../../EQFilter.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:15 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Compiling(apcc) ../../../../EQTest.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:25 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Compiling(apcc) ../../../../EQ.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:28 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Generating csim.exe
23530 0 -120
23531 0 -123
23532 0 -126
23533 0 -130
23534 0 -131
23535 0 -132
23536 0 -133
23537 0 -130
23538 0 -129
23539 0 -128
23540 0 -122
23541 0 -119
23542 0 -116
23543 0 -110
23544 0 -107
23545 0 -105
23546 0 -100
23547 0 -99
23548 0 -99
23549 0 -97
23550 0 -100
23551 0 -102
23552 0 -103
23553 0 -109
23554 0 -112
23555 0 -114
23556 0 -120
23557 0 -124
23558 0 -125
23559 0 -130
23560 0 -132
23561 0 -131
23562 0 -133
23563 0 -131
23564 0 -128
23565 0 -128
23566 0 -123
23567 0 -118
23568 0 -116
23569 0 -111
23570 0 -106
23571 0 -105
23572 0 -101
23573 0 -98
23574 0 -99
23575 0 -98
23576 0 -99
23577 0 -102
23578 0 -104
23579 0 -108
23580 0 -112
23581 0 -115
23582 0 -119
23583 0 -124
23584 0 -126
23585 0 -129
23586 0 -132
23587 0 -132
23588 0 -132
23589 0 -131
23590 0 -129
23591 0 -127
23592 0 -123
23593 0 -119
23594 0 -115
23595 0 -111
23596 0 -107
23597 0 -104
23598 0 -101
23599 0 -99
23600 0 -98
23601 0 -98
23602 0 -100
23603 0 -101
23604 0 -104
23605 0 -109
23606 0 -111
23607 0 -115
23608 0 -120
23609 0 -123
23610 0 -126
23611 0 -130
23612 0 -131
23613 0 -132
23614 0 -133
23615 0 -130
23616 0 -129
23617 0 -128
23618 0 -122
23619 0 -119
23620 0 -116
23621 0 -110
23622 0 -107
23623 0 -105
23624 0 -100
23625 0 -99
23626 0 -99
23627 0 -97
23628 0 -100
23629 0 -102
23630 0 -103
23631 0 -109
23632 0 -112
23633 0 -114
23634 0 -120
23635 0 -124
23636 0 -125
23637 0 -130
23638 0 -132
23639 0 -131
23640 0 -133
23641 0 -131
23642 0 -128
23643 0 -128
23644 0 -123
23645 0 -118
23646 0 -116
23647 0 -111
23648 0 -106
23649 0 -105
23650 0 -101
23651 0 -98
23652 0 -99
23653 0 -98
23654 0 -99
23655 0 -102
23656 0 -104
23657 0 -108
23658 0 -112
23659 0 -115
23660 0 -119
23661 0 -124
23662 0 -126
23663 0 -129
23664 0 -132
23665 0 -132
23666 0 -132
23667 0 -131
23668 0 -129
23669 0 -127
23670 0 -123
23671 0 -119
23672 0 -115
23673 0 -111
23674 0 -107
23675 0 -104
23676 0 -101
23677 0 -99
23678 0 -98
23679 0 -98
23680 0 -100
23681 0 -101
23682 0 -104
23683 0 -109
23684 0 -111
23685 0 -115
23686 0 -120
23687 0 -123
23688 0 -126
23689 0 -130
23690 0 -131
23691 0 -132
23692 0 -133
23693 0 -130
23694 0 -129
23695 0 -128
23696 0 -122
23697 0 -119
23698 0 -116
23699 0 -110
23700 0 -107
23701 0 -105
23702 0 -100
23703 0 -99
23704 0 -99
23705 0 -97
23706 0 -100
23707 0 -102
23708 0 -103
23709 0 -109
23710 0 -112
23711 0 -114
23712 0 -120
23713 0 -124
23714 0 -125
23715 0 -130
23716 0 -132
23717 0 -131
23718 0 -133
23719 0 -131
23720 0 -128
23721 0 -128
23722 0 -123
23723 0 -118
23724 0 -116
23725 0 -111
23726 0 -106
23727 0 -105
23728 0 -101
23729 0 -98
23730 0 -99
23731 0 -98
23732 0 -99
23733 0 -102
23734 0 -104
23735 0 -108
23736 0 -112
23737 0 -115
23738 0 -119
23739 0 -124
23740 0 -126
23741 0 -129
23742 0 -132
23743 0 -132
23744 0 -132
23745 0 -131
23746 0 -129
23747 0 -127
23748 0 -123
23749 0 -119
23750 0 -115
23751 0 -111
23752 0 -107
23753 0 -104
23754 0 -101
23755 0 -99
23756 0 -98
23757 0 -98
23758 0 -100
23759 0 -101
23760 0 -104
23761 0 -109
23762 0 -111
23763 0 -115
23764 0 -120
23765 0 -123
23766 0 -126
23767 0 -130
23768 0 -131
23769 0 -132
23770 0 -133
23771 0 -130
23772 0 -129
23773 0 -128
23774 0 -122
23775 0 -119
23776 0 -116
23777 0 -110
23778 0 -107
23779 0 -105
23780 0 -100
23781 0 -99
23782 0 -99
23783 0 -97
23784 0 -100
23785 0 -102
23786 0 -103
23787 0 -109
23788 0 -112
23789 0 -114
23790 0 -120
23791 0 -124
23792 0 -125
23793 0 -130
23794 0 -132
23795 0 -131
23796 0 -133
23797 0 -131
23798 0 -128
23799 0 -128
23800 0 -123
23801 0 -118
23802 0 -116
23803 0 -111
23804 0 -106
23805 0 -105
23806 0 -101
23807 0 -98
23808 0 -99
23809 0 -98
23810 0 -99
23811 0 -102
23812 0 -104
23813 0 -108
23814 0 -112
23815 0 -115
23816 0 -119
23817 0 -124
23818 0 -126
23819 0 -129
23820 0 -132
23821 0 -132
23822 0 -132
23823 0 -131
23824 0 -129
23825 0 -127
23826 0 -123
23827 0 -119
23828 0 -115
23829 0 -111
23830 0 -107
23831 0 -104
23832 0 -101
23833 0 -99
23834 0 -98
23835 0 -98
23836 0 -100
23837 0 -101
23838 0 -104
23839 0 -109
23840 0 -111
23841 0 -115
23842 0 -120
23843 0 -123
23844 0 -126
23845 0 -130
23846 0 -131
23847 0 -132
23848 0 -133
23849 0 -130
23850 0 -129
23851 0 -128
23852 0 -122
23853 0 -119
23854 0 -116
23855 0 -110
23856 0 -107
23857 0 -105
23858 0 -100
23859 0 -99
23860 0 -99
23861 0 -97
23862 0 -100
23863 0 -102
23864 0 -103
23865 0 -109
23866 0 -112
23867 0 -114
23868 0 -120
23869 0 -124
23870 0 -125
23871 0 -130
23872 0 -132
23873 0 -131
23874 0 -133
23875 0 -131
23876 0 -128
23877 0 -128
23878 0 -123
23879 0 -118
23880 0 -116
23881 0 -111
23882 0 -106
23883 0 -105
23884 0 -101
23885 0 -98
23886 0 -99
23887 0 -98
23888 0 -99
23889 0 -102
23890 0 -104
23891 0 -108
23892 0 -112
23893 0 -115
23894 0 -119
23895 0 -124
23896 0 -126
23897 0 -129
23898 0 -132
23899 0 -132
23900 0 -132
23901 0 -131
23902 0 -129
23903 0 -127
23904 0 -123
23905 0 -119
23906 0 -115
23907 0 -111
23908 0 -107
23909 0 -104
23910 0 -101
23911 0 -99
23912 0 -98
23913 0 -98
23914 0 -100
23915 0 -101
23916 0 -104
23917 0 -109
23918 0 -111
23919 0 -115
23920 0 -120
23921 0 -123
23922 0 -126
23923 0 -130
23924 0 -131
23925 0 -132
23926 0 -133
23927 0 -130
23928 0 -129
23929 0 -128
23930 0 -122
23931 0 -119
23932 0 -116
23933 0 -110
23934 0 -107
23935 0 -105
23936 0 -100
23937 0 -99
23938 0 -99
23939 0 -97
23940 0 -100
23941 0 -102
23942 0 -103
23943 0 -109
23944 0 -112
23945 0 -114
23946 0 -120
23947 0 -124
23948 0 -125
23949 0 -130
23950 0 -132
23951 0 -131
23952 0 -133
23953 0 -131
23954 0 -128
23955 0 -128
23956 0 -123
23957 0 -118
23958 0 -116
23959 0 -111
23960 0 -106
23961 0 -105
23962 0 -101
23963 0 -98
23964 0 -99
23965 0 -98
23966 0 -99
23967 0 -102
23968 0 -104
23969 0 -108
23970 0 -112
23971 0 -115
23972 0 -119
23973 0 -124
23974 0 -126
23975 0 -129
23976 0 -132
23977 0 -132
23978 0 -132
23979 0 -131
23980 0 -129
23981 0 -127
23982 0 -123
23983 0 -119
23984 0 -115
23985 0 -111
23986 0 -107
23987 0 -104
23988 0 -101
23989 0 -99
23990 0 -98
23991 0 -98
23992 0 -100
23993 0 -101
23994 0 -104
23995 0 -109
23996 0 -111
23997 0 -115
23998 0 -120
23999 0 -123
24000 0 -126
24001 0 -130
24002 0 -131
24003 0 -132
24004 0 -133
24005 0 -130
24006 0 -129
24007 0 -128
24008 0 -122
24009 0 -119
24010 0 -116
24011 0 -110
24012 0 -107
24013 0 -105
24014 0 -100
24015 0 -99
24016 0 -99
24017 0 -97
24018 0 -100
24019 0 -102
24020 0 -103
24021 0 -109
24022 0 -112
24023 0 -114
24024 0 -120
24025 0 -124
24026 0 -125
24027 0 -130
24028 0 -132
24029 0 -131
24030 0 -133
24031 0 -131
24032 0 -128
24033 0 -128
24034 0 -123
24035 0 -118
24036 0 -116
24037 0 -111
24038 0 -106
24039 0 -105
24040 0 -101
24041 0 -98
24042 0 -99
24043 0 -98
24044 0 -99
24045 0 -102
24046 0 -104
24047 0 -108
24048 0 -112
24049 0 -115
24050 0 -119
24051 0 -124
24052 0 -126
24053 0 -129
24054 0 -132
24055 0 -132
24056 0 -132
24057 0 -131
24058 0 -129
24059 0 -127
24060 0 -123
24061 0 -119
24062 0 -115
24063 0 -111
24064 0 -107
24065 0 -104
24066 0 -101
24067 0 -99
24068 0 -98
24069 0 -98
24070 0 -100
24071 0 -101
24072 0 -104
24073 0 -109
24074 0 -111
24075 0 -115
24076 0 -120
24077 0 -123
24078 0 -126
24079 0 -130
24080 0 -131
24081 0 -132
24082 0 -133
24083 0 -130
24084 0 -129
24085 0 -128
24086 0 -122
24087 0 -119
24088 0 -116
24089 0 -110
24090 0 -107
24091 0 -105
24092 0 -100
24093 0 -99
24094 0 -99
24095 0 -97
24096 0 -100
24097 0 -102
24098 0 -103
24099 0 -109
24100 0 -112
24101 0 -114
24102 0 -120
24103 0 -124
24104 0 -125
24105 0 -130
24106 0 -132
24107 0 -131
24108 0 -133
24109 0 -131
24110 0 -128
24111 0 -128
24112 0 -123
24113 0 -118
24114 0 -116
24115 0 -111
24116 0 -106
24117 0 -105
24118 0 -101
24119 0 -98
24120 0 -99
24121 0 -98
24122 0 -99
24123 0 -102
24124 0 -104
24125 0 -108
24126 0 -112
24127 0 -115
24128 0 -119
24129 0 -124
24130 0 -126
24131 0 -129
24132 0 -132
24133 0 -132
24134 0 -132
24135 0 -131
24136 0 -129
24137 0 -127
24138 0 -123
24139 0 -119
24140 0 -115
24141 0 -111
24142 0 -107
24143 0 -104
24144 0 -101
24145 0 -99
24146 0 -98
24147 0 -98
24148 0 -100
24149 0 -101
24150 0 -104
24151 0 -109
24152 0 -111
24153 0 -115
24154 0 -120
24155 0 -123
24156 0 -126
24157 0 -130
24158 0 -131
24159 0 -132
24160 0 -133
24161 0 -130
24162 0 -129
24163 0 -128
24164 0 -122
24165 0 -119
24166 0 -116
24167 0 -110
24168 0 -107
24169 0 -105
24170 0 -100
24171 0 -99
24172 0 -99
24173 0 -97
24174 0 -100
24175 0 -102
24176 0 -103
24177 0 -109
24178 0 -112
24179 0 -114
24180 0 -120
24181 0 -124
24182 0 -125
24183 0 -130
24184 0 -132
24185 0 -131
24186 0 -133
24187 0 -131
24188 0 -128
24189 0 -128
24190 0 -123
24191 0 -118
24192 0 -116
24193 0 -111
24194 0 -106
24195 0 -105
24196 0 -101
24197 0 -98
24198 0 -99
24199 0 -98
24200 0 -99
24201 0 -102
24202 0 -104
24203 0 -108
24204 0 -112
24205 0 -115
24206 0 -119
24207 0 -124
24208 0 -126
24209 0 -129
24210 0 -132
24211 0 -132
24212 0 -132
24213 0 -131
24214 0 -129
24215 0 -127
24216 0 -123
24217 0 -119
24218 0 -115
24219 0 -111
24220 0 -107
24221 0 -104
24222 0 -101
24223 0 -99
24224 0 -98
24225 0 -98
24226 0 -100
24227 0 -101
24228 0 -104
24229 0 -109
24230 0 -111
24231 0 -115
24232 0 -120
24233 0 -123
24234 0 -126
24235 0 -130
24236 0 -131
24237 0 -132
24238 0 -133
24239 0 -130
24240 0 -129
24241 0 -128
24242 0 -122
24243 0 -119
24244 0 -116
24245 0 -110
24246 0 -107
24247 0 -105
24248 0 -100
24249 0 -99
24250 0 -99
24251 0 -97
24252 0 -100
24253 0 -102
24254 0 -103
24255 0 -109
24256 0 -112
24257 0 -114
24258 0 -120
24259 0 -124
24260 0 -125
24261 0 -130
24262 0 -132
24263 0 -131
24264 0 -133
24265 0 -131
24266 0 -128
24267 0 -128
24268 0 -123
24269 0 -118
24270 0 -116
24271 0 -111
24272 0 -106
24273 0 -105
24274 0 -101
24275 0 -98
24276 0 -99
24277 0 -98
24278 0 -99
24279 0 -102
24280 0 -104
24281 0 -108
24282 0 -112
24283 0 -115
24284 0 -119
24285 0 -124
24286 0 -126
24287 0 -129
24288 0 -132
24289 0 -132
24290 0 -132
24291 0 -131
24292 0 -129
24293 0 -127
24294 0 -123
24295 0 -119
24296 0 -115
24297 0 -111
24298 0 -107
24299 0 -104
24300 0 -101
24301 0 -99
24302 0 -98
24303 0 -98
24304 0 -100
24305 0 -101
24306 0 -104
24307 0 -109
24308 0 -111
24309 0 -115
24310 0 -120
24311 0 -123
24312 0 -126
24313 0 -130
24314 0 -131
24315 0 -132
24316 0 -133
24317 0 -130
24318 0 -129
24319 0 -128
24320 0 -122
24321 0 -119
24322 0 -116
24323 0 -110
24324 0 -107
24325 0 -105
24326 0 -100
24327 0 -99
24328 0 -99
24329 0 -97
24330 0 -100
24331 0 -102
24332 0 -103
24333 0 -109
24334 0 -112
24335 0 -114
24336 0 -120
24337 0 -124
24338 0 -125
24339 0 -130
24340 0 -132
24341 0 -131
24342 0 -133
24343 0 -131
24344 0 -128
24345 0 -128
24346 0 -123
24347 0 -118
24348 0 -116
24349 0 -111
24350 0 -106
24351 0 -105
24352 0 -101
24353 0 -98
24354 0 -99
24355 0 -98
24356 0 -99
24357 0 -102
24358 0 -104
24359 0 -108
24360 0 -112
24361 0 -115
24362 0 -119
24363 0 -124
24364 0 -126
24365 0 -129
24366 0 -132
24367 0 -132
24368 0 -132
24369 0 -131
24370 0 -129
24371 0 -127
24372 0 -123
24373 0 -119
24374 0 -115
24375 0 -111
24376 0 -107
24377 0 -104
24378 0 -101
24379 0 -99
24380 0 -98
24381 0 -98
24382 0 -100
24383 0 -101
24384 0 -104
24385 0 -109
24386 0 -111
24387 0 -115
24388 0 -120
24389 0 -123
24390 0 -126
24391 0 -130
24392 0 -131
24393 0 -132
24394 0 -133
24395 0 -130
24396 0 -129
24397 0 -128
24398 0 -122
24399 0 -119
24400 0 -116
24401 0 -110
24402 0 -107
24403 0 -105
24404 0 -100
24405 0 -99
24406 0 -99
24407 0 -97
24408 0 -100
24409 0 -102
24410 0 -103
24411 0 -109
24412 0 -112
24413 0 -114
24414 0 -120
24415 0 -124
24416 0 -125
24417 0 -130
24418 0 -132
24419 0 -131
24420 0 -133
24421 0 -131
24422 0 -128
24423 0 -128
24424 0 -123
24425 0 -118
24426 0 -116
24427 0 -111
24428 0 -106
24429 0 -105
24430 0 -101
24431 0 -98
24432 0 -99
24433 0 -98
24434 0 -99
24435 0 -102
24436 0 -104
24437 0 -108
24438 0 -112
24439 0 -115
24440 0 -119
24441 0 -124
24442 0 -126
24443 0 -129
24444 0 -132
24445 0 -132
24446 0 -132
24447 0 -131
24448 0 -129
24449 0 -127
24450 0 -123
24451 0 -119
24452 0 -115
24453 0 -111
24454 0 -107
24455 0 -104
24456 0 -101
24457 0 -99
24458 0 -98
24459 0 -98
24460 0 -100
24461 0 -101
24462 0 -104
24463 0 -109
24464 0 -111
24465 0 -115
24466 0 -120
24467 0 -123
24468 0 -126
24469 0 -130
24470 0 -131
24471 0 -132
24472 0 -133
24473 0 -130
24474 0 -129
24475 0 -128
24476 0 -122
24477 0 -119
24478 0 -116
24479 0 -110
24480 0 -107
24481 0 -105
24482 0 -100
24483 0 -99
24484 0 -99
24485 0 -97
24486 0 -100
24487 0 -102
24488 0 -103
24489 0 -109
24490 0 -112
24491 0 -114
24492 0 -120
24493 0 -124
24494 0 -125
24495 0 -130
24496 0 -132
24497 0 -131
24498 0 -133
24499 0 -131
24500 0 -128
24501 0 -128
24502 0 -123
24503 0 -118
24504 0 -116
24505 0 -111
24506 0 -106
24507 0 -105
24508 0 -101
24509 0 -98
24510 0 -99
24511 0 -98
24512 0 -99
24513 0 -102
24514 0 -104
24515 0 -108
24516 0 -112
24517 0 -115
24518 0 -119
24519 0 -124
24520 0 -126
24521 0 -129
24522 0 -132
24523 0 -132
24524 0 -132
24525 0 -131
24526 0 -129
24527 0 -127
24528 0 -123
24529 0 -119
24530 0 -115
24531 0 -111
24532 0 -107
24533 0 -104
24534 0 -101
24535 0 -99
24536 0 -98
24537 0 -98
24538 0 -100
24539 0 -101
24540 0 -104
24541 0 -109
24542 0 -111
24543 0 -115
24544 0 -120
24545 0 -123
24546 0 -126
24547 0 -130
24548 0 -131
24549 0 -132
24550 0 -133
24551 0 -130
24552 0 -129
24553 0 -128
24554 0 -122
24555 0 -119
24556 0 -116
24557 0 -110
24558 0 -107
24559 0 -105
24560 0 -100
24561 0 -99
24562 0 -99
24563 0 -97
24564 0 -100
24565 0 -102
24566 0 -103
24567 0 -109
24568 0 -112
24569 0 -114
24570 0 -120
24571 0 -124
24572 0 -125
24573 0 -130
24574 0 -132
24575 0 -131
24576 0 -133
24577 0 -131
24578 0 -128
24579 0 -128
24580 0 -123
24581 0 -118
24582 0 -116
24583 0 -111
24584 0 -106
24585 0 -105
24586 0 -101
24587 0 -98
24588 0 -99
24589 0 -98
24590 0 -99
24591 0 -102
24592 0 -104
24593 0 -108
24594 0 -112
24595 0 -115
24596 0 -119
24597 0 -124
24598 0 -126
24599 0 -129
24600 0 -132
24601 0 -132
24602 0 -132
24603 0 -131
24604 0 -129
24605 0 -127
24606 0 -123
24607 0 -119
24608 0 -115
24609 0 -111
24610 0 -107
24611 0 -104
24612 0 -101
24613 0 -99
24614 0 -98
24615 0 -98
24616 0 -100
24617 0 -101
24618 0 -104
24619 0 -109
24620 0 -111
24621 0 -115
24622 0 -120
24623 0 -123
24624 0 -126
24625 0 -130
24626 0 -131
24627 0 -132
24628 0 -133
24629 0 -130
24630 0 -129
24631 0 -128
24632 0 -122
24633 0 -119
24634 0 -116
24635 0 -110
24636 0 -107
24637 0 -105
24638 0 -100
24639 0 -99
24640 0 -99
24641 0 -97
24642 0 -100
24643 0 -102
24644 0 -103
24645 0 -109
24646 0 -112
24647 0 -114
24648 0 -120
24649 0 -124
24650 0 -125
24651 0 -130
24652 0 -132
24653 0 -131
24654 0 -133
24655 0 -131
24656 0 -128
24657 0 -128
24658 0 -123
24659 0 -118
24660 0 -116
24661 0 -111
24662 0 -106
24663 0 -105
24664 0 -101
24665 0 -98
24666 0 -99
24667 0 -98
24668 0 -99
24669 0 -102
24670 0 -104
24671 0 -108
24672 0 -112
24673 0 -115
24674 0 -119
24675 0 -124
24676 0 -126
24677 0 -129
24678 0 -132
24679 0 -132
24680 0 -132
24681 0 -131
24682 0 -129
24683 0 -127
24684 0 -123
24685 0 -119
24686 0 -115
24687 0 -111
24688 0 -107
24689 0 -104
24690 0 -101
24691 0 -99
24692 0 -98
24693 0 -98
24694 0 -100
24695 0 -101
24696 0 -104
24697 0 -109
24698 0 -111
24699 0 -115
24700 0 -120
24701 0 -123
24702 0 -126
24703 0 -130
24704 0 -131
24705 0 -132
24706 0 -133
24707 0 -130
24708 0 -129
24709 0 -128
24710 0 -122
24711 0 -119
24712 0 -116
24713 0 -110
24714 0 -107
24715 0 -105
24716 0 -100
24717 0 -99
24718 0 -99
24719 0 -97
24720 0 -100
24721 0 -102
24722 0 -103
24723 0 -109
24724 0 -112
24725 0 -114
24726 0 -120
24727 0 -124
24728 0 -125
24729 0 -130
24730 0 -132
24731 0 -131
24732 0 -133
24733 0 -131
24734 0 -128
24735 0 -128
24736 0 -123
24737 0 -118
24738 0 -116
24739 0 -111
24740 0 -106
24741 0 -105
24742 0 -101
24743 0 -98
24744 0 -99
24745 0 -98
24746 0 -99
24747 0 -102
24748 0 -104
24749 0 -108
24750 0 -112
24751 0 -115
24752 0 -119
24753 0 -124
24754 0 -126
24755 0 -129
24756 0 -132
24757 0 -132
24758 0 -132
24759 0 -131
24760 0 -129
24761 0 -127
24762 0 -123
24763 0 -119
24764 0 -115
24765 0 -111
24766 0 -107
24767 0 -104
24768 0 -101
24769 0 -99
24770 0 -98
24771 0 -98
24772 0 -100
24773 0 -101
24774 0 -104
24775 0 -109
24776 0 -111
24777 0 -115
24778 0 -120
24779 0 -123
24780 0 -126
24781 0 -130
24782 0 -131
24783 0 -132
24784 0 -133
24785 0 -130
24786 0 -129
24787 0 -128
24788 0 -122
24789 0 -119
24790 0 -116
24791 0 -110
24792 0 -107
24793 0 -105
24794 0 -100
24795 0 -99
24796 0 -99
24797 0 -97
24798 0 -100
24799 0 -102
24800 0 -103
24801 0 -109
24802 0 -112
24803 0 -114
24804 0 -120
24805 0 -124
24806 0 -125
24807 0 -130
24808 0 -132
24809 0 -131
24810 0 -133
24811 0 -131
24812 0 -128
24813 0 -128
24814 0 -123
24815 0 -118
24816 0 -116
24817 0 -111
24818 0 -106
24819 0 -105
24820 0 -101
24821 0 -98
24822 0 -99
24823 0 -98
24824 0 -99
24825 0 -102
24826 0 -104
24827 0 -108
24828 0 -112
24829 0 -115
24830 0 -119
24831 0 -124
24832 0 -126
24833 0 -129
24834 0 -132
24835 0 -132
24836 0 -132
24837 0 -131
24838 0 -129
24839 0 -127
24840 0 -123
24841 0 -119
24842 0 -115
24843 0 -111
24844 0 -107
24845 0 -104
24846 0 -101
24847 0 -99
24848 0 -98
24849 0 -98
24850 0 -100
24851 0 -101
24852 0 -104
24853 0 -109
24854 0 -111
24855 0 -115
24856 0 -120
24857 0 -123
24858 0 -126
24859 0 -130
24860 0 -131
24861 0 -132
24862 0 -133
24863 0 -130
24864 0 -129
24865 0 -128
24866 0 -122
24867 0 -119
24868 0 -116
24869 0 -110
24870 0 -107
24871 0 -105
24872 0 -100
24873 0 -99
24874 0 -99
24875 0 -97
24876 0 -100
24877 0 -102
24878 0 -103
24879 0 -109
24880 0 -112
24881 0 -114
24882 0 -120
24883 0 -124
24884 0 -125
24885 0 -130
24886 0 -132
24887 0 -131
24888 0 -133
24889 0 -131
24890 0 -128
24891 0 -128
24892 0 -123
24893 0 -118
24894 0 -116
24895 0 -111
24896 0 -106
24897 0 -105
24898 0 -101
24899 0 -98
24900 0 -99
24901 0 -98
24902 0 -99
24903 0 -102
24904 0 -104
24905 0 -108
24906 0 -112
24907 0 -115
24908 0 -119
24909 0 -124
24910 0 -126
24911 0 -129
24912 0 -132
24913 0 -132
24914 0 -132
24915 0 -131
24916 0 -129
24917 0 -127
24918 0 -123
24919 0 -119
24920 0 -115
24921 0 -111
24922 0 -107
24923 0 -104
24924 0 -101
24925 0 -99
24926 0 -98
24927 0 -98
24928 0 -100
24929 0 -101
24930 0 -104
24931 0 -109
24932 0 -111
24933 0 -115
24934 0 -120
24935 0 -123
24936 0 -126
24937 0 -130
24938 0 -131
24939 0 -132
24940 0 -133
24941 0 -130
24942 0 -129
24943 0 -128
24944 0 -122
24945 0 -119
24946 0 -116
24947 0 -110
24948 0 -107
24949 0 -105
24950 0 -100
24951 0 -99
24952 0 -99
24953 0 -97
24954 0 -100
24955 0 -102
24956 0 -103
24957 0 -109
24958 0 -112
24959 0 -114
24960 0 -120
24961 0 -124
24962 0 -125
24963 0 -130
24964 0 -132
24965 0 -131
24966 0 -133
24967 0 -131
24968 0 -128
24969 0 -128
24970 0 -123
24971 0 -118
24972 0 -116
24973 0 -111
24974 0 -106
24975 0 -105
24976 0 -101
24977 0 -98
24978 0 -99
24979 0 -98
24980 0 -99
24981 0 -102
24982 0 -104
24983 0 -108
24984 0 -112
24985 0 -115
24986 0 -119
24987 0 -124
24988 0 -126
24989 0 -129
24990 0 -132
24991 0 -132
24992 0 -132
24993 0 -131
24994 0 -129
24995 0 -127
24996 0 -123
24997 0 -119
24998 0 -115
24999 0 -111
25000 0 -107
25001 0 -104
25002 0 -101
25003 0 -99
25004 0 -98
25005 0 -98
25006 0 -100
25007 0 -101
25008 0 -104
25009 0 -109
25010 0 -111
25011 0 -115
25012 0 -120
25013 0 -123
25014 0 -126
25015 0 -130
25016 0 -131
25017 0 -132
25018 0 -133
25019 0 -130
25020 0 -129
25021 0 -128
25022 0 -122
25023 0 -119
25024 0 -116
25025 0 -110
25026 0 -107
25027 0 -105
25028 0 -100
25029 0 -99
25030 0 -99
25031 0 -97
25032 0 -100
25033 0 -102
25034 0 -103
25035 0 -109
25036 0 -112
25037 0 -114
25038 0 -120
25039 0 -124
25040 0 -125
25041 0 -130
25042 0 -132
25043 0 -131
25044 0 -133
25045 0 -131
25046 0 -128
25047 0 -128
25048 0 -123
25049 0 -118
25050 0 -116
25051 0 -111
25052 0 -106
25053 0 -105
25054 0 -101
25055 0 -98
25056 0 -99
25057 0 -98
25058 0 -99
25059 0 -102
25060 0 -104
25061 0 -108
25062 0 -112
25063 0 -115
25064 0 -119
25065 0 -124
25066 0 -126
25067 0 -129
25068 0 -132
25069 0 -132
25070 0 -132
25071 0 -131
25072 0 -129
25073 0 -127
25074 0 -123
25075 0 -119
25076 0 -115
25077 0 -111
25078 0 -107
25079 0 -104
25080 0 -101
25081 0 -99
25082 0 -98
25083 0 -98
25084 0 -100
25085 0 -101
25086 0 -104
25087 0 -109
25088 0 -111
25089 0 -115
25090 0 -120
25091 0 -123
25092 0 -126
25093 0 -130
25094 0 -131
25095 0 -132
25096 0 -133
25097 0 -130
25098 0 -129
25099 0 -128
25100 0 -122
25101 0 -119
25102 0 -116
25103 0 -110
25104 0 -107
25105 0 -105
25106 0 -100
25107 0 -99
25108 0 -99
25109 0 -97
25110 0 -100
25111 0 -102
25112 0 -103
25113 0 -109
25114 0 -112
25115 0 -114
25116 0 -120
25117 0 -124
25118 0 -125
25119 0 -130
25120 0 -132
25121 0 -131
25122 0 -133
25123 0 -131
25124 0 -128
25125 0 -128
25126 0 -123
25127 0 -118
25128 0 -116
25129 0 -111
25130 0 -106
25131 0 -105
25132 0 -101
25133 0 -98
25134 0 -99
25135 0 -98
25136 0 -99
25137 0 -102
25138 0 -104
25139 0 -108
25140 0 -112
25141 0 -115
25142 0 -119
25143 0 -124
25144 0 -126
25145 0 -129
25146 0 -132
25147 0 -132
25148 0 -132
25149 0 -131
25150 0 -129
25151 0 -127
25152 0 -123
25153 0 -119
25154 0 -115
25155 0 -111
25156 0 -107
25157 0 -104
25158 0 -101
25159 0 -99
25160 0 -98
25161 0 -98
25162 0 -100
25163 0 -101
25164 0 -104
25165 0 -109
25166 0 -111
25167 0 -115
25168 0 -120
25169 0 -123
25170 0 -126
